kperp_index,kpar_index,kperp_center_mpc_inv,kpar_mpc_inv,geometric_eor_window,status,dpss_rank,spectral_window_self_fraction,relative_filter_sensitivity,qbeta_evaluated,relative_qbeta_response,geometric_window_response_fraction,same_cell_response_fraction,window_effective_width_source_bands,exact_broad_candidate,bank_pure_error_percent,bank_total_error_percent,heldout_worst_pure_error_percent,heldout_worst_total_error_percent,heldout_worst_foreground_effect_percent
4,11,0.24023386841079955,1.109805912067101,1,recoverable_windowed_bandpower,14,0.322917471992274,0.9999998233241516,1,0.9646826798146511,0.9999999998195646,0.2804365172950277,5.6480740041236785,1,7.221425413774436,7.22001293363978,10.824737717687139,10.824934299661608,0.016319581135070677
4,12,0.24023386841079955,1.2106973586186556,1,recoverable_windowed_bandpower,14,0.3229177070623084,0.9999999145328795,1,0.9721460679135632,0.9999999999189497,0.2690431795179279,5.739605464213555,1,14.727205167431906,14.74553574241243,11.401074386856145,11.392343467064382,0.027336370025946563
4,13,0.24023386841079955,1.31158880517021,1,recoverable_windowed_bandpower,14,0.3229182896950923,0.9999999589320363,1,0.9531167849821495,0.9999999999591004,0.2822585105861805,5.643962456928953,1,13.050590215439659,13.054070246490754,8.794820536881979,8.755112992142672,0.039707544739303983
4,14,0.24023386841079955,1.4124802517217647,1,recoverable_windowed_bandpower,14,0.32293290829100557,0.9999999810902199,1,0.9364676009951918,0.999999999977574,0.2700934093000781,5.736682343148915,1,14.376302904884048,14.370809921887954,10.271496793601012,10.233117719260925,0.038817673777397595
4,15,0.24023386841079955,1.5133716982733196,1,recoverable_windowed_bandpower,14,0.35431278056585813,0.9999999914965397,1,0.9366891449387755,0.9999999999860605,0.2640641668540979,5.622194624057907,1,17.502694785114564,17.534040478703695,7.1658284924360105,7.151918180482827,0.03996420145055196
5,0,0.28937487503396103,0.0,0,outside_eor_window,15,1.6660897737222294e-16,6.450356151658609e-05,0,,,,,,,,,,
5,1,0.28937487503396103,0.10089144655155463,0,outside_eor_window,15,7.01639702528689e-15,0.001316928114136759,0,,,,,,,,,,
5,2,0.28937487503396103,0.20178289310310926,1,recoverable_windowed_bandpower,15,0.0001899460756429193,0.15015402370084943,1,0.9246582301624049,0.9990572422662928,0.005274034127971988,4.151901435777044,1,11.994895673638162,11.935617688255173,14.458260385877919,14.510252598263222,0.17008994006271644
5,3,0.28937487503396103,0.3026743396546639,1,recoverable_windowed_bandpower,15,0.3711824769484509,0.7296790080902934,1,0.9354058739724536,0.9992056170326103,0.29804462350271943,4.25180826062921,1,7.5902513739753585,7.540900379435302,10.571939232317277,10.493772990138062,0.08016245869074473
5,4,0.28937487503396103,0.4035657862062185,1,recoverable_windowed_bandpower,15,0.30437652483213956,0.9931186374332578,1,0.9470094955866629,0.9996277554036973,0.2896507616558969,5.4788674805173585,1,3.7292824379390854,3.7119962247854064,10.90040071846711,10.912023737859323,0.02076232906131225
5,5,0.28937487503396103,0.5044572327577731,1,recoverable_windowed_bandpower,15,0.32407917822868865,0.9997122220644555,1,0.9485817163698832,0.9999410869643255,0.26134336182864437,5.823648313135131,1,5.251494947843471,5.248769107318798,10.472163115220116,10.462783117181194,0.011668059320948061
5,6,0.28937487503396103,0.6053486793093278,1,recoverable_windowed_bandpower,15,0.3229355561461378,0.9999634742131684,1,0.9445363552263404,0.9999985507691536,0.2646667137398137,5.719033116816287,1,2.848663057538149,2.8463897892135237,10.019701260356799,10.017305293576277,0.015419110630908141
5,7,0.28937487503396103,0.7062401258608824,1,recoverable_windowed_bandpower,15,0.32286607774499915,0.9999918298260551,1,0.9530611135637683,0.9999999617663928,0.24007489034542429,5.878654886172533,1,6.43783647952635,6.433067872272321,8.483502149343874,8.48367836794858,0.0130095406706682
5,8,0.28937487503396103,0.807131572412437,1,recoverable_windowed_bandpower,15,0.32295062376581485,0.99999748305184,1,0.9847223497737326,0.9999999944792258,0.2827281324075623,5.504915457031788,1,12.911441444706895,12.911148828498442,11.920984036790736,11.92837326734046,0.025738193537989094
