label,output_band_id,kperp_index,kpar_index,kperp_center_mpc_inv,kpar_mpc_inv,in_baseline_broad_support,added_vs_baseline_broad_support,target_windowed_power,bank_pure_signed_error_percent,bank_total_signed_error_percent,foreground_auto_over_target,heldout_phase_count,heldout_passing_20pct_phase_count,heldout_worst_total_error_percent,heldout_worst_foreground_effect_percent,geometric_window_response_fraction,relative_response,window_effective_width
dpss_narrow32_e12_hann,252,15,12,0.7807849412655758,1.2106973586186556,1,0,1.1065717825980328e-05,-2.519225117774769,-2.5198898035170108,3.5288081657271404e-07,16,16,10.659336575779342,0.0050021661789848805,0.9999999984703773,0.9881158476519721,9.80358886630282
dpss_narrow32_e12_hann,253,15,13,0.7807849412655758,1.31158880517021,1,0,9.917995108419862e-06,-0.5943567385505418,-0.5875616798832719,7.613515806460712e-07,16,16,12.329483463621331,0.006098139746243364,0.9999999991358891,0.9801820436257893,10.085515336500475
dpss_narrow32_e12_hann,254,15,14,0.7807849412655758,1.4124802517217647,1,0,9.086202791587753e-06,5.676435337708763,5.682769267451324,4.800660407253314e-07,16,16,9.181651587242765,0.005540312290760911,0.9999999995078491,0.9865156453080317,10.11172381046002
dpss_narrow32_e12_hann,255,15,15,0.7807849412655758,1.5133716982733196,1,0,8.615938726978042e-06,6.404160046295761,6.402704609423986,3.1858844769874583e-07,16,16,10.873890963810828,0.006071656942213255,0.9999999997032261,0.9774754648433118,8.51818393935594
dpss_wide64_to32_e12_hann,99,6,3,0.33851588165712254,0.3026743396546639,0,1,0.00026333063960104226,-4.486220018106763,-4.493642968471365,3.454916399948059e-05,16,16,7.495699856690308,0.11294553100949435,0.9992445828281564,0.9661097890861626,4.757151023450991
dpss_wide64_to32_e12_hann,100,6,4,0.33851588165712254,0.4035657862062185,1,0,0.00020796317015330288,-2.7609428264454183,-2.77306112041805,5.505381894466708e-06,16,16,9.152292648268915,0.03831876617031285,0.9996018431457789,0.969337936710382,6.027542872707825
dpss_wide64_to32_e12_hann,101,6,5,0.33851588165712254,0.5044572327577731,1,0,0.00013477362035186217,-4.31504037241679,-4.306979090207469,9.80011411072123e-07,16,16,12.12283191684762,0.010699361234255517,0.9999286056935922,0.9669251902221814,6.307928604239701
dpss_wide64_to32_e12_hann,102,6,6,0.33851588165712254,0.6053486793093278,1,0,8.928625830423821e-05,-3.8680299142880346,-3.866006101071026,1.8455429111974528e-06,16,16,5.958378143235754,0.016256849038343117,0.9999977214276249,0.9699141227106116,6.225426820699446
dpss_wide64_to32_e12_hann,103,6,7,0.33851588165712254,0.7062401258608824,1,0,6.236838849852267e-05,1.6861109013029234,1.6902807214965767,2.3375500865657573e-06,16,16,10.594239372219395,0.011701580106218199,0.9999999522302903,0.9594023929595007,6.41229688683788
dpss_wide64_to32_e12_hann,104,6,8,0.33851588165712254,0.807131572412437,1,0,4.600798980031276e-05,-2.358936472633574,-2.358993410424209,2.9912533203381624e-06,16,16,10.574089572447907,0.01844436333947522,0.9999999929472676,0.9606842927941056,6.385715146185341
dpss_wide64_to32_e12_hann,105,6,9,0.33851588165712254,0.9080230189639916,1,0,3.613661318440657e-05,-0.2529652405512077,-0.25649693244474137,3.4820942046858297e-06,16,16,8.275714133073288,0.014930578553449763,0.9999999982193244,0.9729523754941719,6.263181638551485
dpss_wide64_to32_e12_hann,106,6,10,0.33851588165712254,1.0089144655155462,1,0,2.907694727122038e-05,-1.4405444674710952,-1.4436126328495826,5.333422531708793e-06,16,16,8.009545076491909,0.017693569529587658,0.9999999993967195,0.9680263916944852,6.386716781579944
dpss_wide64_to32_e12_hann,107,6,11,0.33851588165712254,1.109805912067101,1,0,2.415607764929875e-05,-8.084291751995607,-8.075301081511743,7.4964967132197826e-06,16,16,7.808434227464615,0.02532291211259452,0.999999999760393,0.967341060995382,6.40004568904372
dpss_wide64_to32_e12_hann,108,6,12,0.33851588165712254,1.2106973586186556,1,0,2.0693285114446504e-05,-2.1514992791194016,-2.161382008139444,7.393179380385368e-06,16,16,7.408285871612984,0.021439202053300962,0.9999999998943994,0.961963026828181,6.328403677531366
dpss_wide64_to32_e12_hann,109,6,13,0.33851588165712254,1.31158880517021,1,0,1.79095722827907e-05,-4.156135361530774,-4.1718859026940445,7.977218354567046e-06,16,16,11.125794078689472,0.0207313320700393,0.9999999999507936,0.9573031461920803,6.3409093248114194
dpss_wide64_to32_e12_hann,110,6,14,0.33851588165712254,1.4124802517217647,1,0,1.617001756262554e-05,-9.951018838506407,-9.957655902900084,8.335253905871218e-06,16,16,15.681232570971664,0.02537952589961519,0.9999999999766748,0.9729285826977029,6.324672534121506
dpss_wide64_to32_e12_hann,111,6,15,0.33851588165712254,1.5133716982733196,1,0,1.5221416694607475e-05,-11.032907734697078,-11.03289498046538,8.258106284634313e-06,16,16,9.823585637759486,0.03637538278144648,0.99999999998777,0.9805968806416042,5.96100161606845
dpss_wide64_to32_e12_hann,115,7,3,0.387656888280284,0.3026743396546639,0,1,0.00020028335210260732,2.8571892648428054,2.9454807139677435,8.251876628693138e-05,16,16,5.299464522841171,0.14781734320845824,0.9991924870081557,0.9688359434573405,5.125741229640417
dpss_wide64_to32_e12_hann,116,7,4,0.387656888280284,0.4035657862062185,1,0,0.00016486978036343302,1.1058486635195433,1.1428585979607855,1.3773673253440538e-05,16,16,10.903552883100794,0.043959673405533944,0.999566601582057,0.9580939163811395,6.459185887549194
dpss_wide64_to32_e12_hann,117,7,5,0.387656888280284,0.5044572327577731,1,0,0.00011238909090745107,-0.4019003859440391,-0.4056319610353603,3.590012923367673e-07,16,16,10.715965047676258,0.006494366302582655,0.9999164948750338,0.9611619856547144,6.786802211785538
dpss_wide64_to32_e12_hann,118,7,6,0.387656888280284,0.6053486793093278,1,0,7.769004664197052e-05,5.440516893301492,5.438067964248984,3.674121693347578e-07,16,16,12.616646890029305,0.006409461229844244,0.9999964863737519,0.9717791639706963,6.734773160682389
dpss_wide64_to32_e12_hann,119,7,7,0.387656888280284,0.7062401258608824,1,0,5.67895168040367e-05,-6.551626709648222,-6.550157440177334,4.3210103906026965e-07,16,16,10.3793425605232,0.006782750241696131,0.999999947375804,0.9788073852344911,6.746782387877483
dpss_wide64_to32_e12_hann,120,7,8,0.387656888280284,0.807131572412437,1,0,4.256109671134233e-05,-2.3559027286076906,-2.3536120028091116,5.353981455754878e-07,16,16,7.654710389626953,0.008224086348160116,0.999999992230819,0.9720425374973347,6.756568096368243
dpss_wide64_to32_e12_hann,121,7,9,0.387656888280284,0.9080230189639916,1,0,3.2912026324560546e-05,5.531041537025989,5.535425241255212,9.421230703302704e-07,16,16,6.867461082035605,0.013081894530835516,0.9999999979888843,0.9575506166988154,6.878402938929319
dpss_wide64_to32_e12_hann,122,7,10,0.387656888280284,1.0089144655155462,1,0,2.6204300931019207e-05,-2.7514578683965714,-2.755233457245076,1.5663632513210017e-06,16,16,12.242664455814488,0.012393204412037022,0.9999999993277303,0.9633770540714192,6.805405971873391
dpss_wide64_to32_e12_hann,123,7,11,0.387656888280284,1.109805912067101,1,0,2.192480621465969e-05,-8.70325294593538,-8.696792652473944,2.844460022728186e-06,16,16,7.125862535167304,0.011779551855816212,0.9999999997351945,0.9679760711475753,6.8444175129448235
dpss_wide64_to32_e12_hann,124,7,12,0.387656888280284,1.2106973586186556,1,0,1.9099254327718944e-05,-7.31836235657236,-7.3030864635848936,2.536669521525806e-06,16,16,7.806668041922933,0.01359792787323179,0.999999999886293,0.984601083623128,6.690333375022253
dpss_wide64_to32_e12_hann,125,7,13,0.387656888280284,1.31158880517021,1,0,1.692935835480382e-05,-2.2316181842719907,-2.219188566974805,1.7904352729616025e-06,16,16,7.76490852180504,0.0178667701069105,0.9999999999477402,0.9889401410712338,6.775143992335869
dpss_wide64_to32_e12_hann,126,7,14,0.387656888280284,1.4124802517217647,1,0,1.5185904949551236e-05,-0.06113622744625302,-0.05584018844953158,1.5967697140915504e-06,16,16,8.276384871492937,0.010871385766030577,0.9999999999747683,0.9800163910326447,6.673778161966494
dpss_wide64_to32_e12_hann,127,7,15,0.387656888280284,1.5133716982733196,1,0,1.4149350721229729e-05,-8.602455638679068,-8.602208507147859,2.568960341530853e-06,16,16,11.6927543626624,0.018820243361935232,0.999999999986926,0.9890257818164752,6.195748370543115
dpss_wide64_to32_e12_hann,132,8,4,0.43679789490344545,0.4035657862062185,0,1,0.00013429514303248789,8.123410504392542,8.123134273022997,1.7162935036075418e-05,16,16,8.46857285575846,0.05604997508148318,0.9995592024971114,0.9711306464707902,6.123465048102763
dpss_wide64_to32_e12_hann,133,8,5,0.43679789490344545,0.5044572327577731,1,0,9.806200112105905e-05,4.990293499008274,4.993538733831669,3.8686574542139984e-07,16,16,16.971279683822136,0.008457762301079653,0.999901424398166,0.9649449104535676,6.6688448221923124
dpss_wide64_to32_e12_hann,134,8,6,0.43679789490344545,0.6053486793093278,1,0,6.960680242628405e-05,2.731384389395431,2.7348565157800024,5.414353532367654e-07,16,16,9.40564736767255,0.006825586030929699,0.9999948010825526,0.9543594493081172,6.744106404399805
dpss_wide64_to32_e12_hann,135,8,7,0.43679789490344545,0.7062401258608824,1,0,5.106430572460187e-05,-1.9911638772263967,-1.9907577503387948,6.912063096431285e-07,16,16,10.289353008071483,0.01350164976587247,0.999999940382651,0.9656736576634881,6.748107204026733
dpss_wide64_to32_e12_hann,136,8,8,0.43679789490344545,0.807131572412437,1,0,3.90774328620162e-05,0.3917142554885738,0.39487038829211657,1.263668803607235e-06,16,16,9.456914245394966,0.021118588192080862,0.9999999918832729,0.9753864832153157,6.55298834577012
dpss_wide64_to32_e12_hann,137,8,9,0.43679789490344545,0.9080230189639916,1,0,3.069587752507858e-05,4.870044881272268,4.874212592215245,1.5130586777521188e-06,16,16,8.012983474699311,0.010888745897280864,0.999999998049648,0.9595739685392545,6.730705554411088
dpss_wide64_to32_e12_hann,138,8,10,0.43679789490344545,1.0089144655155462,1,0,2.4706822157254274e-05,8.101582580200663,8.095033810610705,1.3293094448687522e-06,16,16,8.562436203136718,0.010260398883566797,0.9999999993904845,0.9572929838216823,6.691779717035562
dpss_wide64_to32_e12_hann,139,8,11,0.43679789490344545,1.109805912067101,1,0,2.082875515375709e-05,5.680385865815059,5.673683083904307,1.7082863019644154e-06,16,16,11.263782747229317,0.014446288505382918,0.9999999997771803,0.9697024860590291,6.670055880829883
dpss_wide64_to32_e12_hann,140,8,12,0.43679789490344545,1.2106973586186556,1,0,1.7982952212788658e-05,-6.617872908715218,-6.61657411943047,1.9219911482760087e-06,16,16,13.956007518796977,0.013589637278687172,0.9999999999085484,0.9876429980360837,6.671958840617686
dpss_wide64_to32_e12_hann,141,8,13,0.43679789490344545,1.31158880517021,1,0,1.5684192333928814e-05,0.47813639645362527,0.48139010884406647,1.830989850479051e-06,16,16,9.915511035609988,0.01238334095559545,0.9999999999580025,0.9922641218069448,6.582294525452998
dpss_wide64_to32_e12_hann,142,8,14,0.43679789490344545,1.4124802517217647,1,0,1.4285638416908066e-05,2.757887799965123,2.749316058274354,2.6934331530283436e-06,16,16,13.015877398041798,0.016727499889505483,0.9999999999781386,0.9809495175351474,6.802783849498576
dpss_wide64_to32_e12_hann,143,8,15,0.43679789490344545,1.5133716982733196,1,0,1.3565147948157826e-05,5.237761760360779,5.226789560072936,2.5083148286178243e-06,16,16,12.229556044941999,0.014630716093432087,0.9999999999866679,0.9838473322651066,6.192015882881583
dpss_wide64_to32_e12_hann,148,9,4,0.48593890152660696,0.4035657862062185,0,1,0.00010729456595884234,2.8463784146831057,2.8538445454147197,2.4632728616412797e-06,16,16,8.961459814518268,0.01711729472583189,0.9995092112512399,0.9798967051478656,6.484631501107845
dpss_wide64_to32_e12_hann,149,9,5,0.48593890152660696,0.5044572327577731,1,0,8.307962345939356e-05,3.5045747033022905,3.5089838230023154,3.673502607373829e-07,16,16,8.370407005107996,0.007619159591815891,0.9998772002439847,0.976469563094082,7.396934509403443
dpss_wide64_to32_e12_hann,150,9,6,0.48593890152660696,0.6053486793093278,1,0,6.178275270422137e-05,1.6015543877240812,1.60122062153981,3.8228663720664967e-07,16,16,8.37637166516874,0.006615548062161512,0.9999925654781039,0.9841105183161492,7.322346169226988
dpss_wide64_to32_e12_hann,151,9,7,0.48593890152660696,0.7062401258608824,1,0,4.6807015112196326e-05,10.753001791304225,10.751325622611388,3.754593421908534e-07,16,16,8.3451532345077,0.005737285066597336,0.9999999330941173,0.9614030066615399,7.442444430443864
dpss_wide64_to32_e12_hann,152,9,8,0.48593890152660696,0.807131572412437,1,0,3.619490911817932e-05,3.979362479827448,3.978836697440853,2.777552794030904e-07,16,16,12.435319395176544,0.005364747914560678,0.9999999920824584,0.9863189463835847,7.2772857634945565
dpss_wide64_to32_e12_hann,153,9,9,0.48593890152660696,0.9080230189639916,1,0,2.892085161298716e-05,-3.89691412262433,-3.895893784403088,3.9421506225623263e-07,16,16,10.234360099281027,0.008388975613236795,0.999999998299957,1.0,7.2166678763715995
dpss_wide64_to32_e12_hann,154,9,10,0.48593890152660696,1.0089144655155462,1,0,2.325168517211262e-05,-0.5192971686434411,-0.5123593290950453,4.989376005581368e-07,16,16,13.01924295496196,0.0073515948581069504,0.9999999994865486,0.9698266104359462,7.430051909890862
dpss_wide64_to32_e12_hann,155,9,11,0.48593890152660696,1.109805912067101,1,0,1.9382546735349815e-05,0.9706571879362554,0.9723385408996711,4.929052087865361e-07,16,16,9.246070382126213,0.009628150343670218,0.9999999998196474,0.9717721182782553,7.296266255811669
dpss_wide64_to32_e12_hann,156,9,12,0.48593890152660696,1.2106973586186556,1,0,1.685837958300892e-05,3.8110991259231284,3.8100914982513134,5.475188674945809e-07,16,16,5.786490219860311,0.012386111344748558,0.9999999999289836,0.9824134688511502,7.332496139737938
dpss_wide64_to32_e12_hann,157,9,13,0.48593890152660696,1.31158880517021,1,0,1.4863228867444266e-05,8.164792026053517,8.158950663849414,6.711258955060488e-07,16,16,10.836748562876371,0.00981294220159643,0.9999999999692718,0.9867813868509758,7.409268159959137
dpss_wide64_to32_e12_hann,158,9,14,0.48593890152660696,1.4124802517217647,1,0,1.3574600930361017e-05,-4.266611136779444,-4.271031836333134,8.841933927856509e-07,16,16,8.20186214398489,0.011156888875870914,0.9999999999854874,0.9833672810088618,7.361869262588137
dpss_wide64_to32_e12_hann,159,9,15,0.48593890152660696,1.5133716982733196,1,0,1.2690056647046973e-05,2.7523198653252514,2.751671127279802,9.059729349878406e-07,16,16,11.180523449377596,0.009172120642907938,0.9999999999918974,0.9557536344245022,6.75606985477682
dpss_wide64_to32_e12_hann,164,10,4,0.5350799081497685,0.4035657862062185,0,1,9.250996391871495e-05,4.089813312369528,4.093176792992349,7.131718391986783e-05,16,16,9.891994312576278,0.16203012290649663,0.9992822368195605,0.9444293742447015,6.966302850606246
dpss_wide64_to32_e12_hann,165,10,5,0.5350799081497685,0.5044572327577731,1,0,7.314248256283926e-05,4.426691163025994,4.428635833254555,1.9401511622772683e-06,16,16,11.56165918766281,0.020163788911837066,0.9998403085268208,0.9498155669413724,7.499091187418784
dpss_wide64_to32_e12_hann,166,10,6,0.5350799081497685,0.6053486793093278,1,0,5.4532684401296573e-05,1.7832878849462086,1.7825537544772605,9.411841337265924e-07,16,16,12.489955532183068,0.007911461667204106,0.999989093780643,0.9580391753185201,7.58319677076614
dpss_wide64_to32_e12_hann,167,10,7,0.5350799081497685,0.7062401258608824,1,0,4.194808588182444e-05,4.544165748248219,4.543977518419273,1.3817751788769089e-06,16,16,10.723575825475667,0.014288221499812664,0.9999998986767069,0.9762492223826802,7.462150704122496
dpss_wide64_to32_e12_hann,168,10,8,0.5350799081497685,0.807131572412437,1,0,3.316045518074699e-05,7.031423079482069,7.025467089779127,1.747676514665668e-06,16,16,9.399510705700107,0.014283590350716704,0.9999999874968913,0.9612079494488761,7.711504781725539
dpss_wide64_to32_e12_hann,169,10,9,0.5350799081497685,0.9080230189639916,1,0,2.649876763824844e-05,3.592026346165395,3.580373550467844,2.105469893511281e-06,16,16,10.45580575471928,0.02183391049132676,0.9999999972775836,0.9709589202213299,7.571273683738969
dpss_wide64_to32_e12_hann,170,10,10,0.5350799081497685,1.0089144655155462,1,0,2.155709011258917e-05,0.018676469933407904,0.014414565385540822,2.149577097679112e-06,16,16,12.642057932086923,0.015804472670786367,0.9999999992149513,0.9865760782177624,7.438738591903663
dpss_wide64_to32_e12_hann,171,10,11,0.5350799081497685,1.109805912067101,1,0,1.8141563014597662e-05,3.0704519278998097,3.070720061228645,2.5512533058119577e-06,16,16,10.07289445832942,0.011794529174063246,0.9999999997249418,0.9838955776024131,7.494361566413065
dpss_wide64_to32_e12_hann,172,10,12,0.5350799081497685,1.2106973586186556,1,0,1.5676025148965396e-05,1.6623675695655291,1.657233634163277,2.4926669584133483e-06,16,16,6.571033084726959,0.010874492711682926,0.999999999890317,0.9678075706824965,7.419126866156207
dpss_wide64_to32_e12_hann,173,10,13,0.5350799081497685,1.31158880517021,1,0,1.3848661058646876e-05,2.080391768030346,2.085711591328059,3.0832702253180055e-06,16,16,8.957715760175606,0.013782119817400573,0.999999999953876,0.97556212444769,7.467819864575315
dpss_wide64_to32_e12_hann,174,10,14,0.5350799081497685,1.4124802517217647,1,0,1.2654360651918118e-05,5.768964418990276,5.771081924469905,3.5197490328831436e-06,16,16,8.960064490976299,0.013568307908106352,0.9999999999792027,0.9802660823593516,7.578631305533938
dpss_wide64_to32_e12_hann,175,10,15,0.5350799081497685,1.5133716982733196,1,0,1.1869478419516969e-05,18.333130117375934,18.318585438752823,3.84747771956204e-06,16,16,5.77792273263346,0.014621363910034659,0.9999999999892383,0.9711275663893294,6.640792606872187
dpss_wide64_to32_e12_hann,180,11,4,0.5842209147729299,0.4035657862062185,0,1,7.569881851716176e-05,1.8325288757324676,1.8693600321951724,9.553822837411637e-06,16,16,9.006461541929088,0.04530983027051279,0.9993573434849813,0.9666675732084562,7.219655397470366
dpss_wide64_to32_e12_hann,181,11,5,0.5842209147729299,0.5044572327577731,1,0,6.309677113547555e-05,8.216029340929063,8.221219528086321,1.2205626943243556e-06,16,16,13.286129739558362,0.013179132740428543,0.9998084115922027,0.9576953432204456,8.023802120810185
dpss_wide64_to32_e12_hann,182,11,6,0.5842209147729299,0.6053486793093278,1,0,4.875766519634894e-05,9.105696681494186,9.106366478679677,8.031987083610104e-07,16,16,10.316519847314073,0.007224992058591941,0.9999851278927538,0.9734281177989762,8.003421487538766
dpss_wide64_to32_e12_hann,183,11,7,0.5842209147729299,0.7062401258608824,1,0,3.7918817432636145e-05,2.4359769701495892,2.4392876025611505,8.971884702178973e-07,16,16,10.344453140157635,0.00889502288722097,0.9999998817838699,0.9688119304138509,8.049431305135137
dpss_wide64_to32_e12_hann,184,11,8,0.5842209147729299,0.807131572412437,1,0,3.0184682192072913e-05,-1.727540529764264,-1.7184525688013177,1.1353716974412261e-06,16,16,8.674318444763776,0.007269662744158206,0.9999999899678207,0.9764462358339203,7.806205334574086
dpss_wide64_to32_e12_hann,185,11,9,0.5842209147729299,0.9080230189639916,1,0,2.450061938222411e-05,-0.9243472798988873,-0.9166449501394822,1.0505483691437192e-06,16,16,7.858353335465303,0.011900160178828965,0.9999999980608063,0.9800137381969747,7.856027790978374
dpss_wide64_to32_e12_hann,186,11,10,0.5842209147729299,1.0089144655155462,1,0,2.001782224810324e-05,5.010496253268104,5.011382697675233,1.146514980634665e-06,16,16,15.163553261406381,0.00950747710118738,0.9999999994445711,0.9605881209097855,8.011507397050641
dpss_wide64_to32_e12_hann,187,11,11,0.5842209147729299,1.109805912067101,1,0,1.6802368900902968e-05,7.060790428871095,7.05349191607799,1.8964826314820896e-06,16,16,15.96535526473425,0.01599995897386825,0.9999999998020533,0.9508670510170133,7.988902553143538
dpss_wide64_to32_e12_hann,188,11,12,0.5842209147729299,1.2106973586186556,1,0,1.4686329671640804e-05,10.220220018058557,10.206182163841461,2.225135294335211e-06,16,16,13.474482885775474,0.02052266786134758,0.9999999999190825,0.9633488745482038,7.864478989318308
dpss_wide64_to32_e12_hann,189,11,13,0.5842209147729299,1.31158880517021,1,0,1.3121756506775723e-05,9.28361592711262,9.271164678510806,2.1578781119959515e-06,16,16,8.645183564735861,0.019923924124610987,0.9999999999619645,0.9627453560178533,8.008919034001954
dpss_wide64_to32_e12_hann,190,11,14,0.5842209147729299,1.4124802517217647,1,0,1.2095447362923841e-05,5.413504289497691,5.413942500124184,2.3652879565501186e-06,16,16,9.093212194464142,0.00997884476404694,0.9999999999798392,0.9684637543762471,8.121939209514931
dpss_wide64_to32_e12_hann,191,11,15,0.5842209147729299,1.5133716982733196,1,0,1.1512103242018387e-05,10.170202820950983,10.178103856015442,3.2779566266814687e-06,16,16,11.117709838620888,0.018691318254786028,0.9999999999872193,0.9714628663805132,6.9565308057068025
dpss_wide64_to32_e12_hann,196,12,4,0.6333619213960914,0.4035657862062185,0,1,6.515246796826082e-05,13.30207765781628,13.32535500225156,2.7091078307547718e-05,16,16,9.624657323782133,0.056727432012097505,0.9990171396912989,0.9400457482824602,7.3646843729025555
dpss_wide64_to32_e12_hann,197,12,5,0.6333619213960914,0.5044572327577731,1,0,5.509069691078723e-05,10.642394678417302,10.649401651078891,1.4401953339169444e-06,16,16,10.67055411133717,0.011389608249518426,0.9997366870756875,0.947999109292057,8.035017617190322
dpss_wide64_to32_e12_hann,198,12,6,0.6333619213960914,0.6053486793093278,1,0,4.3273047115322254e-05,-0.9534636990681216,-0.9528295911199096,2.521957656283686e-07,16,16,10.937653476013377,0.005768282402805854,0.9999780196440098,0.968850601201265,8.143346067534111
dpss_wide64_to32_e12_hann,199,12,7,0.6333619213960914,0.7062401258608824,1,0,3.428939015509348e-05,5.0480806622169565,5.048120490553543,2.1268880748151607e-07,16,16,7.173463372390268,0.003716699223875196,0.9999997548300984,0.9702396413223657,7.997000617586479
dpss_wide64_to32_e12_hann,200,12,8,0.6333619213960914,0.807131572412437,1,0,2.74224389538302e-05,12.51659705594261,12.518218005670928,3.072135523123346e-07,16,16,10.416706827059038,0.007237708635028103,0.9999999846148436,0.9707034584978236,8.0485372981313
dpss_wide64_to32_e12_hann,201,12,9,0.6333619213960914,0.9080230189639916,1,0,2.242933083385351e-05,6.841550845005149,6.842110524554316,3.396615483789722e-07,16,16,14.852610133611655,0.0046848565712650616,0.9999999971945498,0.9660788888896893,8.006338961557525
dpss_wide64_to32_e12_hann,202,12,10,0.6333619213960914,1.0089144655155462,1,0,1.872461058346888e-05,8.697671286021519,8.697081819190748,2.371327367665018e-07,16,16,7.809221543438925,0.0071504855656946064,0.999999999231501,0.9652716582311999,8.069875856950834
dpss_wide64_to32_e12_hann,203,12,11,0.6333619213960914,1.109805912067101,1,0,1.599396631808996e-05,14.367744518699824,14.365005772472829,3.024538633274671e-07,16,16,5.108188317869101,0.006046449292375472,0.9999999997306922,0.964125257132336,8.017882473232222
dpss_wide64_to32_e12_hann,204,12,12,0.6333619213960914,1.2106973586186556,1,0,1.3826402632884335e-05,9.730092730311497,9.730084070214454,3.4295200280659823e-07,16,16,6.925908834796619,0.00696449588236502,0.9999999998865022,0.9503204330343441,8.14613418843517
dpss_wide64_to32_e12_hann,205,12,13,0.6333619213960914,1.31158880517021,1,0,1.2181109756219173e-05,7.503966957739612,7.507060465076577,5.747157387965801e-07,16,16,10.289820336772237,0.009077854226185084,0.9999999999472526,0.9727157819829215,8.04792205102923
dpss_wide64_to32_e12_hann,206,12,14,0.6333619213960914,1.4124802517217647,1,0,1.1123822359750248e-05,-0.15222481548294,-0.15012262959678696,8.280598326934728e-07,16,16,14.581072693242572,0.014071209907754078,0.9999999999715321,0.9795194154123112,7.949790536153913
dpss_wide64_to32_e12_hann,207,12,15,0.6333619213960914,1.5133716982733196,1,0,1.0547343209835898e-05,3.472268689599292,3.471788651539839,1.2225360845914204e-06,16,16,11.659503269220489,0.013521956208318583,0.9999999999817013,0.9906043901375653,6.877023656714508
dpss_wide64_to32_e12_hann,212,13,4,0.6825029280192529,0.4035657862062185,0,1,5.4830389717838365e-05,7.581158693585991,7.592350091576285,1.1090459058620346e-06,16,16,10.952678331704604,0.015069340919472322,0.9989459948553692,0.9675612149466601,8.007196153980068
dpss_wide64_to32_e12_hann,213,13,5,0.6825029280192529,0.5044572327577731,1,0,4.849025582935221e-05,8.826388428514235,8.831064074117352,1.2340153906077517e-07,16,16,9.043011479636059,0.0040926777106050855,0.9996596218606804,0.9731796694819989,8.60258900916719
dpss_wide64_to32_e12_hann,214,13,6,0.6825029280192529,0.6053486793093278,1,0,3.918591789376255e-05,9.120820499432599,9.121137946007712,3.0875164318025676e-08,16,16,8.103440848326702,0.0010799908407861905,0.9999683954897631,0.9710501963171544,8.895990046844416
dpss_wide64_to32_e12_hann,215,13,7,0.6825029280192529,0.7062401258608824,1,0,3.1335333824272015e-05,3.0859234199915795,3.0870045080796054,3.653210712329499e-08,16,16,9.227194081905967,0.0019661765541343773,0.9999994674026421,0.9711708143620147,8.714506095609796
dpss_wide64_to32_e12_hann,216,13,8,0.6825029280192529,0.807131572412437,1,0,2.5276163499598897e-05,2.253186313750901,2.2543292778066952,5.0484333377615276e-08,16,16,11.457381108809322,0.004321092583072917,0.9999999778652858,0.9806825968672154,8.669191302550365
dpss_wide64_to32_e12_hann,217,13,9,0.6825029280192529,0.9080230189639916,1,0,2.0680982241076796e-05,14.92451278190259,14.924779767329905,5.896561335045068e-08,16,16,11.015574673301115,0.0039547986142157154,0.999999995924748,0.9798699085178068,8.63281002604751
dpss_wide64_to32_e12_hann,218,13,10,0.6825029280192529,1.0089144655155462,1,0,1.7204733485907645e-05,11.689212186585456,11.6891013125456,6.385827937261937e-08,16,16,6.973167041510379,0.0028314013969658503,0.9999999987822765,0.9728928601653744,8.56111119719308
dpss_wide64_to32_e12_hann,219,13,11,0.6825029280192529,1.109805912067101,1,0,1.4610822638523237e-05,6.2468089688142285,6.248154167217532,7.662508584971865e-08,16,16,11.361514169637928,0.0028286947567918008,0.9999999995326119,0.9657790237703932,8.689980793365999
dpss_wide64_to32_e12_hann,220,13,12,0.6825029280192529,1.2106973586186556,1,0,1.2749291482267186e-05,-0.21733067461919403,-0.21566863407129444,9.67521812592679e-08,16,16,9.811480279425043,0.0029675815314592563,0.9999999997944843,0.9702304359153695,8.759539292009867
dpss_wide64_to32_e12_hann,221,13,13,0.6825029280192529,1.31158880517021,1,0,1.1392443284367992e-05,3.0912705409744636,3.0893163633394964,1.0486545964769284e-07,16,16,7.557392889626881,0.004467807682599537,0.9999999999000135,0.9684150582435666,8.733198304865438
dpss_wide64_to32_e12_hann,222,13,14,0.6825029280192529,1.4124802517217647,1,0,1.0484648811601121e-05,4.916287892426756,4.914110324655332,1.0478464235841334e-07,16,16,7.7093963237400125,0.004498963633302479,0.9999999999479648,0.9774086737046205,8.703071795464243
dpss_wide64_to32_e12_hann,223,13,15,0.6825029280192529,1.5133716982733196,1,0,9.963554625323367e-06,-0.5651978066222161,-0.566899681930088,1.0985437328756624e-07,16,16,8.478056045182312,0.0024322945495401614,0.9999999999684267,0.9698334943823076,7.506986872025159
dpss_wide64_to32_e12_hann,228,14,4,0.7316439346424144,0.4035657862062185,0,1,4.791473759504981e-05,9.301333544780828,9.284519617242546,9.201032117101595e-06,16,16,8.049079742352445,0.03400068316155329,0.995628563561135,0.9800762299186998,8.708216212538645
dpss_wide64_to32_e12_hann,229,14,5,0.7316439346424144,0.5044572327577731,1,0,4.2573259915539355e-05,7.442023700189724,7.436328622664202,9.319846888956006e-07,16,16,10.841734530266816,0.007068220933893388,0.998934925396072,0.9873840079129621,9.226768485430606
