profile,group_index,kperp_first,kperp_stop,kpar_first,kpar_stop,nominal_cell_count,group_mode_count,minimum_input_relative_response,window_fraction,nominal_window_fraction,window_effective_width,bank_total_error_percent,heldout_worst_error_percent,physical_shift_pure_worst_error_percent,physical_shift_total_worst_error_percent,foreground_effect_percent,strict_pass
quad_kperp_response,78,20,24,14,15,4,42344.0,0.918148422098228,0.9999999984621729,0.16799490710884935,33.34412649100346,6.013295150356246,4.773946438047507,nan,nan,0.002894434926172868,1
quad_kperp_response,79,20,24,15,16,4,42344.0,0.9043407088457178,0.9999999990274082,0.2002375208843477,26.220642481962074,6.4976598505554914,5.8233932673508635,nan,nan,0.00223770949936653,1
quad_kperp_response,80,24,28,4,5,3,36648.0,0.8988961214004578,0.9642653698724193,0.04941969788358982,39.42761460448849,7.571639771262061,14.722647013684393,nan,nan,0.016060401560171158,1
quad_kperp_response,81,24,28,5,6,4,49880.0,0.8808949745084229,0.9615918997363314,0.12376090100317563,40.600187715547996,3.262520749501991,10.867623146492285,nan,nan,0.005856880185375666,1
quad_kperp_response,82,24,28,6,7,4,49880.0,0.8936356511991415,0.9770803402341806,0.15751624027363936,38.29086905005137,3.2662507401925125,7.7904386421055,nan,nan,0.0043061161436121825,1
quad_kperp_response,83,24,28,7,8,4,49880.0,0.9099610482280509,0.9958433915885609,0.15315896282149646,38.466903362447766,4.166836283390023,6.583806559770573,nan,nan,0.001727427137996299,1
quad_kperp_response,84,24,28,8,9,4,49880.0,0.9158675944436271,0.9998841731993228,0.14525242627480392,38.98172280387535,3.83208757948047,8.792128479965921,nan,nan,0.0005747561822846142,1
quad_kperp_response,85,24,28,9,10,4,49880.0,0.9204483703166848,0.9999982796662584,0.15672825342829433,38.39110607882039,0.9283128502219608,4.163513943447518,nan,nan,0.0023431733888162926,1
quad_kperp_response,86,24,28,10,11,4,49880.0,0.9285637172267376,0.9999997767797422,0.15418439011712426,38.494669959039186,3.2126191758470117,7.685023331951592,nan,nan,0.00022237925129029492,1
quad_kperp_response,87,24,28,11,12,4,49880.0,0.9482775111980304,0.9999999504001004,0.15308285997005,38.26181901835748,0.2889477333531944,6.696220425568431,nan,nan,0.0015439195786627344,1
quad_kperp_response,88,24,28,12,13,4,49880.0,0.9340920230445768,0.9999999847248988,0.14498059173185235,39.21853080603311,4.993235751257318,8.796306211742271,nan,nan,0.00030319208280101196,1
quad_kperp_response,89,24,28,13,14,4,49880.0,0.9228468540178149,0.9999999943223061,0.1537104656912579,38.60718343638107,5.103711870737658,7.61942830999277,nan,nan,0.0014270831550483342,1
quad_kperp_response,90,24,28,14,15,4,49880.0,0.9368313615756992,0.9999999975348238,0.15104746682659684,36.737226859585256,4.231639233670551,6.5923417821074946,nan,nan,0.00028942651794655296,1
