profile,group_index,kperp_first,kperp_stop,kpar_first,kpar_stop,nominal_cell_count,group_mode_count,minimum_input_relative_response,window_fraction,nominal_window_fraction,window_effective_width,bank_total_error_percent,heldout_worst_error_percent,physical_shift_pure_worst_error_percent,physical_shift_total_worst_error_percent,foreground_effect_percent,strict_pass
quad_kperp_kpar2_response,66,16,20,22,24,8,69440.0,0.9186837766602551,0.9999999995677898,0.20063478082709113,53.89771592323922,7.72346769458831,5.619386020261284,nan,nan,0.0006853589062765328,1
quad_kperp_kpar2_response,67,16,20,24,26,8,69440.0,0.9228963665349961,0.9999999998118667,0.20424531587295114,53.602387482163614,9.109890061460955,5.782935448280018,nan,nan,0.002481420662614955,1
quad_kperp_kpar2_response,68,16,20,26,28,8,69440.0,0.9337608467955361,0.9999999999095945,0.20483612292235837,53.763354881060515,8.477440142116277,5.489820599477765,nan,nan,0.0001020232336150239,1
quad_kperp_kpar2_response,69,16,20,28,30,8,69440.0,0.9213838980115869,0.9999999999517525,0.1986718759904042,53.61634914569741,5.550358986238651,7.786382459479829,nan,nan,0.001550752072419151,1
quad_kperp_kpar2_response,70,16,20,30,32,8,69440.0,0.9256294363770267,0.9999999999693344,0.255259562377702,38.30106386373642,5.512398563986651,3.675889010108946,nan,nan,0.0022192210270522645,1
quad_kperp_kpar2_response,73,20,24,10,12,8,84688.0,0.9432602491208957,0.9583559494510451,0.17810434218705426,63.274632380845695,9.332765996357393,7.888380459973954,nan,nan,0.0004976817705969261,1
quad_kperp_kpar2_response,74,20,24,12,14,8,84688.0,0.9273350472142842,0.9983332836653089,0.17783551037575634,63.287731353795024,13.55891561321777,5.772531132587735,nan,nan,0.0013311815618488117,1
quad_kperp_kpar2_response,75,20,24,14,16,8,84688.0,0.9264278743320187,0.9999919534152361,0.18108081882130497,63.29221862333257,9.43101263629924,6.085610697283513,nan,nan,0.0017311104930812457,1
quad_kperp_kpar2_response,76,20,24,16,18,8,84688.0,0.9307963639636216,0.9999999066210301,0.1706987476456034,63.42623263014707,4.864884074154896,7.289395519523047,nan,nan,0.003015086833753046,1
quad_kperp_kpar2_response,77,20,24,18,20,8,84688.0,0.9116779112235446,0.9999999837924329,0.17443138993918816,63.32329769858108,6.629164793701426,4.316022028280131,nan,nan,0.0008111060099882664,1
quad_kperp_kpar2_response,78,20,24,20,22,8,84688.0,0.9262141909668618,0.9999999956842818,0.17791064312095012,63.050860846745465,7.062947128588508,2.660726935220809,nan,nan,0.0010329649690165945,1
quad_kperp_kpar2_response,79,20,24,22,24,8,84688.0,0.9396602316200253,0.999999998508828,0.17090154823440706,63.23553762456793,12.413023242663064,5.443085677341221,nan,nan,0.0005603565518069072,1
quad_kperp_kpar2_response,80,20,24,24,26,8,84688.0,0.9346682820890836,0.9999999993962553,0.17796485734112777,63.37370708844131,11.299047564214733,5.074919528449489,nan,nan,0.00448153845336914,1
quad_kperp_kpar2_response,81,20,24,26,28,8,84688.0,0.9438383336101325,0.9999999997250372,0.176759687588631,63.14824320708587,11.071007095433922,5.625906179042792,nan,nan,0.0026812778256080395,1
quad_kperp_kpar2_response,82,20,24,28,30,8,84688.0,0.9222197164054373,0.9999999998578695,0.17503188213697163,61.37579371674412,11.53689244073007,5.8338188173184635,nan,nan,0.0022618904966917644,1
quad_kperp_kpar2_response,83,20,24,30,32,8,84688.0,0.914353242871873,0.9999999999105129,0.24630047092048826,42.05663749734797,4.144590709141418,5.096620893424006,nan,nan,0.0010975771986847078,1
quad_kperp_kpar2_response,86,24,28,12,14,8,99760.0,0.9390477395166423,0.9797842746583132,0.15240123785300977,77.68182227707413,7.691524739188435,7.197701250000531,nan,nan,0.000292408704852669,1
quad_kperp_kpar2_response,87,24,28,14,16,8,99760.0,0.9227394145983125,0.9993479664621122,0.14603854354258344,77.777476794326,9.17164752782598,6.073461668089654,nan,nan,0.0008326885566633841,1
quad_kperp_kpar2_response,88,24,28,16,18,8,99760.0,0.9272907994888931,0.9999977386496882,0.1419677361235242,78.3557109657281,11.494427271658822,5.036631652051811,nan,nan,0.001774420333335246,1
quad_kperp_kpar2_response,89,24,28,18,20,8,99760.0,0.9167168980580616,0.9999999327052981,0.148104046285821,77.8497948394009,9.302903305205653,4.2314451418634595,nan,nan,0.0009793254474493814,1
quad_kperp_kpar2_response,90,24,28,20,22,8,99760.0,0.9213466202949975,0.9999999865874833,0.14680481415830487,78.09142318092536,12.079893799568213,4.021533705026897,nan,nan,0.0034318828902644193,1
quad_kperp_kpar2_response,91,24,28,22,24,8,99760.0,0.9264149291084477,0.9999999959645272,0.14703283957208613,78.45205135223397,8.556667300163735,5.024687055236106,nan,nan,0.00030979855854762446,1
quad_kperp_kpar2_response,92,24,28,24,26,8,99760.0,0.9365044850050251,0.9999999985321294,0.14062003964686431,78.48310591679416,8.620124774374625,4.83989042154416,nan,nan,0.0018846498154100953,1
quad_kperp_kpar2_response,93,24,28,26,28,8,99760.0,0.9366165505697005,0.9999999993723523,0.14632552206536184,78.08910422494213,6.846296453257712,4.372307538296303,nan,nan,0.0009961670683885137,1
quad_kperp_kpar2_response,94,24,28,28,30,8,99760.0,0.9323115736363762,0.9999999996906016,0.15103247422721428,71.7144084992972,10.766435807218798,4.273064355259112,nan,nan,6.460355432995292e-05,1
quad_kperp_kpar2_response,95,24,28,30,32,8,99760.0,0.9397909499961555,0.9999999998115108,0.21902281630174475,48.666105570359875,11.83861586763973,4.907754189773208,nan,nan,4.6313976170575236e-05,1
